"","u","s","m","l","u.r","s.r","m.r","l.r","x","y","z","h.theta","h.phi","r.vec","r.max","r.achieved","lum"
"M2_DF_BRIG_095_K176768_P1",0.0777746961962885,0.257548909690604,0.298153165453588,0.366523228659519,-0.172225303803712,0.00754890969060424,0.048153165453588,0.116523228659519,0.066732869135285,-0.00981669536401412,-0.172225303803712,-0.146056820547428,-1.19751390149144,0.184962695160883,0.268489430815126,0.688901215214846,0.0275980251473094
"M2_DF_BRIG_095_K176768_P2",0.0524320416745921,0.104432734476078,0.357381929860154,0.485753293989176,-0.197567958325408,-0.145567265523922,0.107381929860154,0.235753293989176,0.233510199809919,0.044044914632981,-0.197567958325408,0.186430605242433,-0.693606686219364,0.309030849717573,0.391043735453015,0.790271833301632,0.0193000957669502
"M2_DF_BRIG_095_K176768_P3",0.0560629931851753,0.14130780981615,0.335763889406558,0.466865307592117,-0.193937006814825,-0.10869219018385,0.0857638894065575,0.216865307592117,0.199362437872097,0.0223992553495728,-0.193937006814825,0.111885220735597,-0.768469739019737,0.279031666458871,0.359693684874306,0.775748027259299,0.0176767238447225
"M2_DF_BRIG_095_K176768_P4",0.0738213531562511,0.190193756986588,0.321662772741076,0.414322117116085,-0.176178646843749,-0.0598062430134122,0.0716627727410759,0.164322117116085,0.137250029801005,0.0137212909040254,-0.176178646843749,0.0996418741167385,-0.906555664695666,0.22375155889545,0.317506637302494,0.704714587374996,0.0158096088981392
"M2_DF_BRIG_095_K176769_P1",0.0738271639504686,0.245819195031719,0.301281547383801,0.379072093634012,-0.176172836049531,-0.00418080496828112,0.0512815473838006,0.129072093634012,0.081600402080611,-0.00789420865850782,-0.176172836049531,-0.0964421541496852,-1.13525401769922,0.194313695636197,0.275742986253518,0.704691344198126,0.0199504007978413
"M2_DF_BRIG_095_K176769_P2",0.0573883555591819,0.138735941513822,0.345212320160994,0.458663382766002,-0.192611644440818,-0.111264058486178,0.0952123201609944,0.208663382766002,0.19591474644552,0.0328894158977183,-0.192611644440818,0.166325253294673,-0.76995065377158,0.276701187433487,0.359143898382668,0.770446577763272,0.0210734554567649
"M2_DF_BRIG_095_K176769_P3",0.049501346468551,0.0825908158862858,0.374352770531925,0.493555067113238,-0.200498653531449,-0.167409184113714,0.124352770531925,0.243555067113238,0.251663179507747,0.0610090521882582,-0.200498653531449,0.237835163908943,-0.658852403565634,0.327499878529416,0.408356705595091,0.801994614125796,0.016920410122109
"M2_DF_BRIG_095_K176769_P4",0.0769240919433086,0.178909575533732,0.330981798255017,0.413184534267943,-0.173075908056691,-0.0710904244662678,0.0809817982550166,0.163184534267943,0.1434635271026,0.0247025939247518,-0.173075908056691,0.17051522512534,-0.871489944758689,0.22615762579444,0.326674041947481,0.692303632226766,0.0138711767317574
"M2_DF_BRIG_095_K176770_P1",0.0756938959464332,0.255262370570107,0.299329836292363,0.369713897191097,-0.174306104053567,0.00526237057010698,0.0493298362923631,0.119713897191097,0.0700869601259975,-0.00930432145351419,-0.174306104053567,-0.131982235206185,-1.18545544877334,0.188099362805264,0.269783097709903,0.697224416214267,0.0227193642204697
"M2_DF_BRIG_095_K176770_P2",0.0554511859936303,0.1170232972161,0.351699817078959,0.47582569971131,-0.19454881400637,-0.1329767027839,0.101699817078959,0.22582569971131,0.219720701149494,0.0390855526250933,-0.19454881400637,0.176045924138941,-0.716987167725065,0.296064364571151,0.380449973549386,0.778195256025479,0.0205640411994412
"M2_DF_BRIG_095_K176770_P3",0.055238544203459,0.128808913166188,0.346603206467916,0.469349336162437,-0.194761455796541,-0.121191086833812,0.0966032064679163,0.219349336162437,0.20853756828309,0.0336046005129925,-0.194761455796541,0.159770612978255,-0.744861792560915,0.287313785302846,0.368802163815964,0.779045823186164,0.0198176859424218
"M2_DF_BRIG_095_K176770_P4",0.0734960256333411,0.178369929526549,0.327674423844523,0.420459620995587,-0.176503974366659,-0.0716300704734507,0.0776744238445226,0.170459620995587,0.148249054021738,0.0199825891473095,-0.176503974366659,0.133983137870248,-0.867746837323862,0.231367108411279,0.327708071789152,0.706015897466635,0.0136327762163133
"M2_DF_BRIG_102_K176743_P1",0.0743988234715502,0.24953432944789,0.302048152924413,0.374018694156146,-0.17560117652845,-0.000465670552109564,0.0520481529244132,0.124018694156146,0.0762307936224382,-0.00687898853217092,-0.17560117652845,-0.0899952220611414,-1.15974882451428,0.191557374114672,0.272716530010886,0.702404706113799,0.0233423155292506
"M2_DF_BRIG_102_K176743_P2",0.0526164769139832,0.112818103482649,0.358766606936485,0.475798812666883,-0.197383523086017,-0.137181896517351,0.108766606936485,0.225798812666883,0.222279380993736,0.0455787941628535,-0.197383523086017,0.202248337441645,-0.715932925949519,0.300742090300221,0.380910834904343,0.789534092344067,0.0176249118921591
"M2_DF_BRIG_102_K176743_P3",0.0510691651705994,0.0965873557471961,0.367196570155799,0.485146908926405,-0.198930834829401,-0.153412644252804,0.117196570155799,0.235146908926405,0.237943159993222,0.053973063085971,-0.198930834829401,0.223057241747014,-0.684019530336789,0.314807109151564,0.395623822497825,0.795723339317602,0.0154955636021739
"M2_DF_BRIG_102_K176743_P4",0.0810919386992483,0.183613552466051,0.329945799691669,0.405348709143032,-0.168908061300752,-0.0663864475339494,0.0799457996916693,0.155348709143032,0.135784497973672,0.0250773078626238,-0.168908061300752,0.182626801825689,-0.885480911699991,0.218165612395669,0.322905861797814,0.675632245203007,0.0124734687478345
"M2_DF_BRIG_102_K176744_P1",0.0777957859900032,0.26477076777351,0.297022634041122,0.360410812195365,-0.172204214009997,0.0147707677735105,0.0470226340411216,0.110410812195365,0.0585673269526649,-0.0110083486380884,-0.172204214009997,-0.18579284877916,-1.23763622276812,0.18222405672391,0.264546454004505,0.688816856039987,0.0237248538805441
"M2_DF_BRIG_102_K176744_P2",0.0530920719711173,0.121560691958592,0.354449878254415,0.470897357815876,-0.196907928028883,-0.128439308041408,0.104449878254414,0.220897357815876,0.213924144948873,0.0411683602224009,-0.196907928028883,0.190119469982486,-0.734950035002506,0.293651333721022,0.372828225684683,0.787631712115531,0.0195202664338473
"M2_DF_BRIG_102_K176744_P3",0.0578469549313843,0.129048459714566,0.354062044066481,0.459042541287568,-0.192153045068616,-0.120951540285434,0.104062044066481,0.209042541287568,0.202079279498056,0.042438104938482,-0.192153045068616,0.206999096134818,-0.749455651918285,0.282063504697727,0.366977666938618,0.768612180274463,0.0194298671199303
"M2_DF_BRIG_102_K176744_P4",0.0787809528440737,0.18615451188587,0.321313791320543,0.413750743949514,-0.171219047155926,-0.0638454881141304,0.0713137913205426,0.163750743949514,0.139373658983999,0.0151046234961897,-0.171219047155926,0.107953694687656,-0.884712029827477,0.221289693791946,0.32310904871235,0.684876188623705,0.0105394252438599
"M2_DF_BRIG_102_K176745_P1",0.0743887701771189,0.246515375032912,0.301520769771159,0.37757508501881,-0.175611229822881,-0.00348462496708784,0.0515207697711594,0.12757508501881,0.0802573538256484,-0.00744191721442772,-0.175611229822881,-0.0924612831117372,-1.14050164845618,0.193225073463116,0.275075053084589,0.702444919291525,0.0240485820159599
"M2_DF_BRIG_102_K176745_P2",0.0638385011136531,0.161721566811051,0.335565656280849,0.438874275794447,-0.186161498886347,-0.0882784331889488,0.085565656280849,0.188874275794447,0.16972067945985,0.0249380545601046,-0.186161498886347,0.14589189825787,-0.826242838288117,0.253146438389259,0.339955414926863,0.744645995545387,0.0239916727090297
"M2_DF_BRIG_102_K176745_P3",0.0557408545678833,0.144091924392894,0.344878834358746,0.455288386680476,-0.194259145432117,-0.105908075607106,0.0948788343587461,0.205288386680476,0.190568135590961,0.0319532212279401,-0.194259145432117,0.166128113005117,-0.788058176711978,0.273996055142173,0.352616674150253,0.777036581728467,0.0213988430497557
"M2_DF_BRIG_102_K176745_P4",0.0774577809052153,0.221806070300692,0.310407340444836,0.390328808349257,-0.172542219094785,-0.0281939296993081,0.0604073404448355,0.140328808349257,0.103198679568924,0.00306877351153273,-0.172542219094785,0.0297277975821796,-1.03157532495278,0.201072629181068,0.291338302932412,0.690168876379139,0.0198265660666457
"M2_DF_BRIG_102_K176746_P1",0.0774665824651968,0.26043860437429,0.299527037914501,0.362567775246012,-0.172533417534803,0.0104386043742904,0.0495270379145006,0.112567775246012,0.0625410891223083,-0.00846841821793477,-0.172533417534803,-0.134587117742202,-1.22012032096626,0.183714131470492,0.266200794743768,0.690133670139213,0.026734544699014
"M2_DF_BRIG_102_K176746_P2",0.0504034878943043,0.122046821281553,0.354784594931908,0.472765095892235,-0.199596512105696,-0.127953178718447,0.104784594931908,0.222765095892235,0.21477020406637,0.040572822854796,-0.199596512105696,0.186712338282489,-0.740058564139213,0.295991827849817,0.370737725733749,0.798386048422783,0.0160130545363701
"M2_DF_BRIG_102_K176746_P3",0.048364464007899,0.0938669946144912,0.367910279042121,0.489858262335489,-0.201635535992101,-0.156133005385509,0.117910279042121,0.239858262335489,0.242494137128573,0.053773809409323,-0.201635535992101,0.218221787879827,-0.681886809066177,0.319924863827342,0.396662302422568,0.806542143968404,0.0153715201271618
"M2_DF_BRIG_102_K176746_P4",0.0745480897383832,0.208024131094726,0.312406015442212,0.405021763724679,-0.175451910261617,-0.0419758689052737,0.0624060154422116,0.155021763724679,0.120635920119909,0.00415995729996893,-0.175451910261617,0.0344699122762334,-0.968182266081328,0.212964089184926,0.303450798665251,0.701807641046467,0.0174269027112542
"M2_DF_BRIG_102_K176747_P1",0.0792344188978164,0.250995623750601,0.303063989627174,0.366705967724409,-0.170765581102184,0.000995623750601073,0.0530639896271735,0.116705967724409,0.0708578251744389,-0.00409188984202721,-0.170765581102184,-0.0576838244930769,-1.17688596269854,0.184928252682215,0.270734083953892,0.683062324408734,0.0235809835584716
"M2_DF_BRIG_102_K176747_P2",0.0505445263508071,0.101541658019718,0.356408088685493,0.491505726943982,-0.199455473649193,-0.148458341980282,0.106408088685493,0.241505726943982,0.238803246720994,0.0423446626428577,-0.199455473649193,0.175496125465379,-0.68825116306447,0.314010425093578,0.393584617344053,0.797821894596772,0.0193742529577989
"M2_DF_BRIG_102_K176747_P3",0.0577664341712881,0.121517168416329,0.355856909502663,0.46485948790972,-0.192233565828712,-0.128482831583671,0.105856909502663,0.21485948790972,0.210253372465611,0.0443133788325994,-0.192233565828712,0.207721704071942,-0.729846143550838,0.288312157232307,0.374950331891056,0.768934263314848,0.0194157289754085
"M2_DF_BRIG_102_K176747_P4",0.0726187510946722,0.188322757696633,0.315672555812743,0.423385935395952,-0.177381248905328,-0.0616772423033673,0.0656725558127434,0.173385935395952,0.143946210670125,0.00694252235141621,-0.177381248905328,0.0481926321533745,-0.888509426430023,0.228545001358818,0.322109866134719,0.709524995621311,0.0106936786342615
"M2_DF_BRIG_102_K176748_P1",0.0755469753386078,0.259090637135076,0.292136458269782,0.373225929256535,-0.174453024661392,0.00909063713507569,0.0421364582697819,0.123225929256535,0.0698933068352688,-0.0169859953016671,-0.174453024661392,-0.23840561664512,-1.17972801153228,0.188699380471335,0.270415747788831,0.697812098645569,0.0241670913518355
"M2_DF_BRIG_102_K176748_P2",0.0553453625305392,0.116571046107374,0.359386914649403,0.468696676712684,-0.194654637469461,-0.133428953892626,0.109386914649403,0.218696676712684,0.215632030084691,0.0472015366104682,-0.194654637469461,0.215499452231694,-0.722688973287841,0.294305258779387,0.377983877760888,0.778618549877843,0.0224969799932098
"M2_DF_BRIG_102_K176748_P3",0.0546498923314029,0.110411402490908,0.361732477137828,0.473206228039861,-0.195350107668597,-0.139588597509092,0.111732477137828,0.223206228039861,0.222165550979243,0.0494434954754003,-0.195350107668597,0.218983644955245,-0.709293492235145,0.299939753705422,0.383848974138085,0.781400430674388,0.0165286838062722
"M2_DF_BRIG_102_K176748_P4",0.0753181083754611,0.20046062255981,0.320069325477296,0.404151943587433,-0.174681891624539,-0.0495393774401902,0.0700693254772964,0.154151943587433,0.124734950387779,0.0125603677381429,-0.174681891624539,0.100358167571207,-0.948302699335151,0.215012404171216,0.307719939044059,0.698727566498156,0.0144010491941946
"M2_DF_BRIG_102_K176749_P1",0.0748788647766656,0.250489506366698,0.29911903939358,0.375512589463056,-0.175121135223334,0.000489506366697785,0.0491190393935804,0.125512589463056,0.0765606899139148,-0.00981606236189835,-0.175121135223334,-0.127517130849227,-1.15564809196403,0.191377392401236,0.273207160513735,0.700484540893338,0.0227521358764404
"M2_DF_BRIG_102_K176749_P2",0.0533175273463293,0.100506948503287,0.364266561240937,0.481908962909446,-0.196682472653671,-0.149493051496713,0.114266561240937,0.231908962909446,0.233560080541182,0.0516602353975279,-0.196682472653671,0.21768133359494,-0.688151710556359,0.309682234222264,0.393632221066757,0.786729890614683,0.0190246332677973
"M2_DF_BRIG_102_K176749_P3",0.060664072061687,0.150683974742558,0.341423083834987,0.447228869360768,-0.189335927938313,-0.0993160252574419,0.0914230838349874,0.197228869360768,0.181595919410506,0.0300284645213444,-0.189335927938313,0.163875788485188,-0.799521618218219,0.264058478819216,0.348663987990236,0.757343711753252,0.0179901492798494
"M2_DF_BRIG_102_K176749_P4",0.0749205504286096,0.193818088500303,0.324664028051829,0.406597333019258,-0.17507944957139,-0.0561819114996969,0.0746640280518289,0.156597333019258,0.130300144231584,0.0172932278000571,-0.17507944957139,0.13194730013501,-0.926808804816667,0.218929205399228,0.312614081685751,0.700317798285562,0.0137931927744511
"M2_DF_BRIG_102_K176750_P1",0.077831851221039,0.255178338131859,0.30088496349644,0.366104847150662,-0.172168148778961,0.00517833813185934,0.0508849634964398,0.116104847150662,0.0679283365110757,-0.00689897862982507,-0.172168148778961,-0.101215542979121,-1.19324504876646,0.185212651461155,0.268941515568801,0.688672595115844,0.0242977692565875
"M2_DF_BRIG_102_K176750_P2",0.0494583564390306,0.11192138475313,0.345573595342716,0.493046663465124,-0.200541643560969,-0.13807861524687,0.0955735953427159,0.243046663465124,0.233390615230102,0.0304689280176917,-0.200541643560969,0.129814912093226,-0.705667566697039,0.309219154733609,0.38547997967265,0.802166574243878,0.0153656845961118
"M2_DF_BRIG_102_K176750_P3",0.0472764838068566,0.103524991348273,0.362315218041519,0.486883306803351,-0.202723516193143,-0.146475008651727,0.112315218041519,0.236883306803351,0.234758065379463,0.0474546919583296,-0.202723516193143,0.199455253700251,-0.702413332924556,0.313783557675159,0.386959988125161,0.810894064772574,0.015611243760293
"M2_DF_BRIG_102_K176750_P4",0.0768150052338559,0.178825453070417,0.326000805129915,0.418358736565812,-0.173184994766144,-0.0711745469295833,0.0760008051299152,0.168358736565812,0.146683580244287,0.019380884925052,-0.173184994766144,0.131366241082139,-0.863789585325831,0.227782207000261,0.32881342766999,0.692739979064576,0.0101895869110316
"M2_DF_BRIG_108_K176771_P1",0.0784506795259027,0.246678808840835,0.303088339342804,0.371782172290458,-0.171549320474097,-0.00332119115916464,0.0530883393428036,0.121782172290458,0.0766098513893819,-0.00434315678074576,-0.171549320474097,-0.0566312651624916,-1.15019556417244,0.187928448340984,0.27386941525274,0.686197281896389,0.026830523094261
"M2_DF_BRIG_108_K176771_P2",0.046611132254477,0.110417081239445,0.354040377758607,0.488931408747472,-0.203388867745523,-0.139582918760555,0.104040377758607,0.238931408747472,0.231791740681846,0.0384426611451245,-0.203388867745523,0.164353981744852,-0.713503735632469,0.310760809573931,0.381978636562781,0.813555470982092,0.0171454317251653
"M2_DF_BRIG_108_K176771_P3",0.0612030867027359,0.145601602925262,0.343279096798469,0.449916213573533,-0.188796913297264,-0.104398397074738,0.0932790967984687,0.199916213573533,0.186353879340499,0.0321876340039384,-0.188796913297264,0.171035647966307,-0.784561159362091,0.267222915556656,0.353849688124811,0.755187653189056,0.0199460080014419
"M2_DF_BRIG_108_K176771_P4",0.0762436504886435,0.197231270126793,0.321626714952331,0.404898364432232,-0.173756349511356,-0.0527687298732066,0.0716267149523309,0.154898364432232,0.12716960435369,0.0145394572785136,-0.173756349511356,0.113836935755512,-0.935892437879524,0.215811892825535,0.310509361862817,0.695025398045426,0.0128409288763977
"M2_DF_BRIG_108_K176772_P1",0.0762581517651463,0.247631422583215,0.304186006421738,0.371924419229901,-0.173741848234854,-0.00236857741678476,0.0541860064217377,0.121924419229901,0.0761136050964601,-0.00395408065203171,-0.173741848234854,-0.0519030643671535,-1.15739990124215,0.189723866349612,0.272996788449544,0.694967392939415,0.0253079183728011
