"","u","s","m","l","lum"
"M2_BF_DARK_103_K176571_P2",0.00131190344622021,0.000633438704668236,0.00261178334257338,0.00279396103168125,0.00221269911847241
"M2_BF_DARK_103_K176571_P3",0.00167333342718331,0.000744085682039506,0.00361448467279222,0.00392899112717939,0.0030509510313661
"M2_BF_DARK_103_K176571_P4",0.00167652436013466,0.000871183891135094,0.00210003332352015,0.00212891230232041,0.00184017010412583
"M2_BF_DARK_103_K176572_P1",0.00268140426760546,0.00238478332025339,0.00376516581745612,0.00388960029840943,0.00348499738766557
"M2_BF_DARK_103_K176572_P2",0.00182565361892712,0.000914126382582141,0.00387763394359451,0.00409265887136755,0.00326548883190071
"M2_BF_DARK_103_K176572_P3",0.0020374599336971,0.00108270408104632,0.00417230405551055,0.00437315613197997,0.00353243093114613
"M2_BF_DARK_103_K176572_P4",0.00132051040311378,0.000808916872686959,0.00168974730715454,0.00173847407000092,0.00150915087146439
"M2_BF_DARK_104_K176614_P1",0.00284061909062914,0.00223197859500201,0.0036654367804094,0.00375968068906263,0.00337205463661055
"M2_BF_DARK_104_K176614_P2",0.000983258197136403,0.000502276648811042,0.00204273643640625,0.00236438094445936,0.00176963477907572
"M2_BF_DARK_104_K176614_P3",0.00168128904878133,0.000965428371692646,0.00366555619645452,0.00399748375930881,0.00313213344619971
"M2_BF_DARK_104_K176614_P4",0.00210245512204532,0.00135114726590461,0.00289066834642114,0.00307377352290717,0.00259224861039707
"M2_BF_DARK_104_K176615_P1",0.00293547723292524,0.00235963552990985,0.00406725099004986,0.00417462684853202,0.00371196679786742
"M2_BF_DARK_104_K176615_P2",0.00181105612928925,0.000892942002502872,0.00407991531120506,0.00446086917996698,0.00344741943878475
"M2_BF_DARK_104_K176615_P3",0.00168350740482222,0.000876437316582489,0.00378437200302626,0.00411677623227665,0.0032048210676103
"M2_BF_DARK_104_K176615_P4",0.00205495280308025,0.00125274873315468,0.00281160639296642,0.00299537275369345,0.00251050017186514
"M2_BF_DARK_104_K176616_P1",0.00196331259017978,0.00170524557684864,0.00297287156600337,0.00308558679942778,0.00271800274290129
"M2_BF_DARK_104_K176616_P2",0.00175135635244723,0.000819118447599273,0.00375234753635564,0.00407313653617324,0.00316522748390595
"M2_BF_DARK_104_K176616_P3",0.00114209849568068,0.000647750070531321,0.00240116544910597,0.00267183384424462,0.00206468748282785
"M2_BF_DARK_104_K176616_P4",0.00225864253763678,0.00138698506992955,0.0032527241397844,0.0033324479405053,0.00285612856122231
"M2_BF_DARK_104_K176617_P1",0.00252708690228547,0.00212892988054224,0.00356932410511364,0.00362686502670862,0.00325756323722409
"M2_BF_DARK_104_K176617_P2",0.00109831695163216,0.0005967105949416,0.00284487192198808,0.00317633116365873,0.00240686373223592
"M2_BF_DARK_104_K176617_P3",0.00166498907831835,0.000820024386363854,0.00379020891807719,0.00404128356824884,0.00317219627758661
"M2_BF_DARK_104_K176617_P4",0.00141972294197324,0.000857286851129627,0.00207698941046901,0.00218062626759698,0.00182815439618905
"M2_BF_DARK_104_K176618_P1",0.00270549620480521,0.00228355139984039,0.00392310439305415,0.00413736414978232,0.00361247231618313
"M2_BF_DARK_104_K176618_P2",0.00155731727034202,0.000767023560551295,0.00375715370966226,0.00417656561535564,0.00317812886667699
"M2_BF_DARK_104_K176618_P3",0.00128517161232726,0.000593880517344432,0.00315936424393594,0.00358466800778701,0.00267572557480381
"M2_BF_DARK_104_K176618_P4",0.0022391875155484,0.0012748085628384,0.00293609310436419,0.0030107787435593,0.00258790324552789
"M2_BF_DARK_104_K176619_P1",0.00273857610190231,0.00209738226396885,0.00391964214067021,0.00409534436056538,0.00356467551806346
"M2_BF_DARK_104_K176619_P2",0.0013556607317504,0.000713460546023876,0.00355327096791553,0.00397422757890875,0.00300640807024921
"M2_BF_DARK_104_K176619_P3",0.00144197590205809,0.000822078305785851,0.00330550470470573,0.00361282439543213,0.00280886901956841
"M2_BF_DARK_104_K176619_P4",0.00208784731210861,0.00146617022163287,0.00298058495597578,0.00313174266269914,0.0026758052031205
"M2_BF_DARK_104_K176620_P1",0.0024470733097624,0.00200222790470685,0.0035948411011843,0.00383134463705168,0.00330478871345447
"M2_BF_DARK_104_K176620_P2",0.00132445440797,0.000806448991997804,0.00333059621325048,0.00388349772517695,0.00288515271715433
"M2_BF_DARK_104_K176620_P3",0.00121740185226262,0.000691617646865284,0.00327004042642589,0.00368396232961169,0.00277800288859707
"M2_BF_DARK_104_K176620_P4",0.00204832640283072,0.00128128418744711,0.00281555862725841,0.0029147528096196,0.00249549047678753
"M2_BF_DARK_104_K176621_P1",0.00283481146292929,0.0022575768314844,0.00397294965857324,0.00419848921712893,0.0036512896333078
"M2_BF_DARK_104_K176621_P2",0.00139611775546168,0.000845146606438981,0.00298736602569894,0.0034477398155294,0.00260994621185141
"M2_BF_DARK_104_K176621_P3",0.00172780193449873,0.000672364759269557,0.00368717899802705,0.0040134535988304,0.0030916465064279
"M2_BF_DARK_104_K176621_P4",0.00185139362946428,0.00126632104131642,0.00252125481705163,0.00267332319334513,0.0022781151094595
"M2_BF_DARK_104_K176622_P1",0.00264894879931078,0.00217953610675032,0.00356291943146236,0.00356715413489569,0.00325119448205555
"M2_BF_DARK_104_K176622_P2",0.0017844231035367,0.000902868270633351,0.00399368469329202,0.00438841849596552,0.00338483661005484
"M2_BF_DARK_104_K176622_P3",0.00170248492889602,0.000796146914470337,0.00382254258213359,0.00412607653382024,0.00320841691221388
"M2_BF_DARK_104_K176622_P4",0.00166979599154557,0.000968235946604238,0.00221078235254928,0.00226915573548829,0.00194992971520441
"M2_BF_DARK_110_K176801_P1",0.00316608821872005,0.00253419045892435,0.00395933482535984,0.00392434601285752,0.0036282895079778
"M2_BF_DARK_110_K176801_P2",0.00190527010189465,0.000954614494612182,0.00351362328119876,0.0039719905300099,0.00305595635330498
"M2_BF_DARK_110_K176801_P3",0.00142481667096207,0.000619789453507912,0.00292209611107921,0.00326738364232553,0.00248825165384941
"M2_BF_DARK_110_K176801_P4",0.00134649784717045,0.000890225434734788,0.00186022694443665,0.00199279001412462,0.00167901568967867
"M2_BF_DARK_110_K176802_P1",0.00369458060277097,0.00296025953651168,0.00459216970127091,0.00453643526637777,0.0042079188644148
"M2_BF_DARK_110_K176802_P2",0.00212847743188805,0.00102638898595048,0.00372817392336871,0.00396669983814214,0.00319334978655453
"M2_BF_DARK_110_K176802_P3",0.00152408523749654,0.000622644580284756,0.00309936858005716,0.00343717859813157,0.0026256842556762
"M2_BF_DARK_110_K176802_P4",0.00201222119827117,0.0011336744094825,0.00274151194600733,0.0027377395713579,0.0023837649502531
"M2_BF_DARK_110_K176803_P1",0.00255853360263741,0.00198330920186903,0.00333156242412723,0.00337354223990114,0.00304369942485343
"M2_BF_DARK_110_K176803_P2",0.00190338909118748,0.000945615280400868,0.00365305396988397,0.00395792244145749,0.00312477079249166
"M2_BF_DARK_110_K176803_P3",0.00168934473182514,0.000766247318164907,0.0035622169867265,0.00403708093375055,0.00305097199503512
"M2_BF_DARK_110_K176803_P4",0.00184160000642385,0.00107510341685975,0.00247632646910101,0.00255770289314588,0.00218559180351108
"M2_BF_DARK_110_K176804_P1",0.00258398853936207,0.00203832113023476,0.00320370355611441,0.00318169422505782,0.00293510011208155
"M2_BF_DARK_110_K176804_P2",0.00220199575723701,0.0010863205905763,0.00409122199124554,0.00440846219345747,0.00350218117298877
"M2_BF_DARK_110_K176804_P3",0.00200440791409643,0.000969438803919194,0.0035666274289764,0.00393839520690086,0.00308160477455617
"M2_BF_DARK_110_K176804_P4",0.00195783707152415,0.00106351142965223,0.00260280319366059,0.00263391044157681,0.00227335654135559
"M2_BF_DARK_110_K176805_P1",0.00218409492567315,0.00169100790602942,0.00301199278344047,0.00301555527969337,0.00272027033350481
"M2_BF_DARK_110_K176805_P2",0.00145717772877597,0.000670102633044147,0.00275168599288244,0.00302911461821345,0.00235005623873999
"M2_BF_DARK_110_K176805_P3",0.00207198036464069,0.00104854459787899,0.00353235394953433,0.00380544161694768,0.00304833656950464
"M2_BF_DARK_110_K176805_P4",0.00221618916475766,0.00123544560916319,0.00274922887168203,0.0027538434376158,0.00242077492736156
"M2_BF_DARK_110_K176806_P1",0.00350825021108198,0.00284311410516301,0.00454260470071495,0.00450860377267265,0.00414854746907878
"M2_BF_DARK_110_K176806_P2",0.00136776194762318,0.000682399924235327,0.00287522256045694,0.00331030697565868,0.00248605216626014
"M2_BF_DARK_110_K176806_P3",0.00142635242814057,0.00063681205585996,0.00312445032901391,0.00349712670783868,0.00265329916138645
"M2_BF_DARK_110_K176806_P4",0.00195463104551646,0.00111561225729843,0.00258378503681387,0.00260153793093905,0.00226511879280557
"M2_BF_DARK_110_K176807_P1",0.00313720767077043,0.00252841902402617,0.00401200679262372,0.00402295617824427,0.00368285590816938
"M2_BF_DARK_110_K176807_P2",0.00222320328134023,0.00112835510022735,0.0039533693190378,0.00417501315170851,0.0033824607719355
"M2_BF_DARK_110_K176807_P3",0.00182571402362414,0.000803501732006705,0.00322809569539027,0.00350696711923938,0.00276455153763531
"M2_BF_DARK_110_K176807_P4",0.00169724942768204,0.000916448951391529,0.00216667916495113,0.00220654032906427,0.00190226620240799
"M2_BF_DARK_110_K176808_P1",0.00284858877743598,0.00215197522959816,0.00362148957104482,0.00361888815188719,0.00329566240007961
"M2_BF_DARK_110_K176808_P2",0.00198387235559493,0.00104431374106608,0.00380152930367167,0.00409634387876326,0.00325236423705833
"M2_BF_DARK_110_K176808_P3",0.00124000005834858,0.000478989064278104,0.00289639747334668,0.00316878874588824,0.00241919373620077
"M2_BF_DARK_110_K176808_P4",0.00127035483719665,0.000680796603174093,0.00175645728948474,0.00187969162033345,0.00154910929798023
"M2_BF_DARK_118_K176623_P1",0.00221262175103062,0.00174359809725086,0.00293469858387857,0.00303897153379185,0.00269841038928586
"M2_BF_DARK_118_K176623_P2",0.00171981620599165,0.000933724842636198,0.00366652400506771,0.00407076714446203,0.0031447969007295
"M2_BF_DARK_118_K176623_P3",0.00127121314563072,0.000649417197971895,0.00305868443423778,0.00332485529021881,0.00256936145514649
"M2_BF_DARK_118_K176623_P4",0.00159036799426872,0.000959433882262706,0.00218571693870735,0.00228455653449765,0.00193596505423253
"M2_BF_DARK_118_K176624_P1",0.00313521541915177,0.00244985202726388,0.00400191814607259,0.00391784339339857,0.00363154453868142
"M2_BF_DARK_118_K176624_P2",0.00199243515392776,0.000924480246632798,0.00420877257274677,0.00465487891467998,0.00357654726600531
"M2_BF_DARK_118_K176624_P3",0.00144818251741494,0.000688150337873532,0.0031672986684461,0.00346966675972785,0.00267574110962527
"M2_BF_DARK_118_K176624_P4",0.00203334427476697,0.00136644923555144,0.00275872268161244,0.00290110563215239,0.00247948230689174
"M2_BF_DARK_118_K176625_P1",0.00290955574721313,0.00221391717424936,0.0037000297679177,0.00371052483947871,0.00337310783344766
"M2_BF_DARK_118_K176625_P2",0.00211141764905822,0.00099323014189557,0.00380708518417096,0.00404570732045269,0.00324516577510138
"M2_BF_DARK_118_K176625_P3",0.00191425953025543,0.000917363984482932,0.00350488619400901,0.00364671401391227,0.00296681906772542
"M2_BF_DARK_118_K176625_P4",0.00164022727315351,0.000606805662347854,0.00201114311860284,0.00198247735745231,0.00170285590264466
"M2_BF_DARK_118_K176626_P1",0.00213047700737769,0.0017075023461852,0.00306670498411056,0.00326080736825705,0.0028168681979786
"M2_BF_DARK_118_K176626_P2",0.00196528708207159,0.000901186142762725,0.00395353241808975,0.00422477429640608,0.00334261360948415
"M2_BF_DARK_118_K176626_P3",0.00128266724177416,0.000695823486968657,0.00281173826664144,0.00312392686599956,0.00240251519040408
"M2_BF_DARK_118_K176626_P4",0.00192131397529679,0.00112170667199661,0.00251688010960064,0.00257314615052394,0.00222319584241514
"M2_BF_DARK_124_K176603_P1",0.00345263156276223,0.00275721618158459,0.00443349143747686,0.00444577036420875,0.0040606267817872
"M2_BF_DARK_124_K176603_P2",0.00261937149284744,0.00139394004828469,0.00477711319908937,0.00511899619481183,0.00410482847193074
"M2_BF_DARK_124_K176603_P3",0.00167476892498054,0.000775154321562596,0.00354818916091027,0.00386931584862244,0.00299544421555988
"M2_BF_DARK_124_K176603_P4",0.00226062990488564,0.00136371537834597,0.00290774260920417,0.00298220695606816,0.00258667002556304
"M2_BF_DARK_124_K176604_P1",0.00314431031994743,0.00252589006714317,0.00424091087649108,0.0043069221915278,0.00387197202865158
"M2_BF_DARK_124_K176604_P2",0.00170467183498793,0.00108032041268357,0.00379795581821109,0.00410025251012945,0.00325224659112043
"M2_BF_DARK_124_K176604_P3",0.00211611635902967,0.000994180777367871,0.00406691422405709,0.00426756484353019,0.00342530285137807
"M2_BF_DARK_124_K176604_P4",0.00127514155205239,0.000703786485681314,0.00175422373802982,0.00189335092390494,0.00155865274589612
"M2_BF_DARK_124_K176605_P1",0.00315263282995262,0.00228468157099201,0.00407478409018194,0.00409242830041323,0.00368502619791077
"M2_BF_DARK_124_K176605_P2",0.00132500645887569,0.00065152829241762,0.00291580032233869,0.00322374464914293,0.00247410815094794
"M2_BF_DARK_124_K176605_P3",0.000839795202371519,0.000332606466407223,0.00191350817808572,0.00212518543281988,0.00160269342740908
"M2_BF_DARK_124_K176605_P4",0.00241532080464207,0.00151170956164847,0.00324888573380115,0.00334822210223988,0.00288715095836657
"M2_BF_DARK_124_K176606_P1",0.0022794258286745,0.00195081157421483,0.00332247725456288,0.00348054519958562,0.00305759822424728
"M2_BF_DARK_124_K176606_P2",0.00166310821442988,0.00091031780812043,0.00346882949931332,0.00394682464500598,0.0030029898093623
"M2_BF_DARK_124_K176606_P3",0.00260242009317389,0.00165164600685285,0.00444731917350138,0.00481349532643919,0.00389942815839978
"M2_BF_DARK_124_K176606_P4",0.00203488076780705,0.00118409087371377,0.00261363255917042,0.00270375706906162,0.00232406946011575
"M2_BF_DARK_124_K176607_P1",0.00334963567664181,0.00265960430250966,0.00424783530369074,0.00421695759253621,0.00388252791634851
"M2_BF_DARK_124_K176607_P2",0.00133893633065835,0.000583645477140663,0.00298026750300337,0.00323890118703142,0.00250388575213488
"M2_BF_DARK_124_K176607_P3",0.00279723998368633,0.00165877021455873,0.00482543474931522,0.00516165483812051,0.00419703374411308
"M2_BF_DARK_124_K176607_P4",0.00149332915137298,0.000807869718039769,0.00180352317423681,0.00184645725800113,0.00159986793345749
"M2_BF_DARK_124_K176608_P1",0.00164651047489474,0.00132365689515536,0.00228334071090845,0.00230714676700127,0.00207370539733853
"M2_BF_DARK_124_K176608_P2",0.00172471149774548,0.000929513556386633,0.00363187064392444,0.00404671390690395,0.00312408533259272
"M2_BF_DARK_124_K176608_P3",0.00216720402740723,0.000971014287588021,0.00419616032440953,0.00449395400605947,0.00355300476644052
"M2_BF_DARK_124_K176608_P4",0.00199669244137739,0.00127411837392753,0.0027230097551318,0.00287383592564799,0.00243888239211762
"M2_BF_DARK_124_K176609_P1",0.00225225045515624,0.00205080715556479,0.00327534478855286,0.00344477538451139,0.00304515176877395
"M2_BF_DARK_124_K176609_P2",0.00134325941955917,0.000721322910316219,0.00282705649276652,0.00318668920290237,0.00243549439919738
"M2_BF_DARK_124_K176609_P3",0.00139881928622623,0.000613071165925281,0.00345449555493344,0.00371296692169199,0.00287858327948546
"M2_BF_DARK_124_K176609_P4",0.00191201172462817,0.00111320974272781,0.00237342651700568,0.002511984582602,0.00213510752310956
"M2_BF_DARK_124_K176610_P1",0.00290499249837086,0.00222295039252162,0.00354513021864873,0.00350822952242155,0.00324047057863177
"M2_BF_DARK_124_K176610_P2",0.00133091422010338,0.000798093437068712,0.00306317583828756,0.00335314950957934,0.00261717119058948
"M2_BF_DARK_124_K176610_P3",0.00131254528117973,0.000552531491613179,0.0030149594058705,0.00326540964308699,0.00251516715853917
"M2_BF_DARK_124_K176610_P4",0.00149929994567189,0.000820106778163719,0.00201099020000253,0.00212237752671696,0.00177574955690703
"M2_BF_DARK_124_K176611_P1",0.0031877744710659,0.00236870029437762,0.00415238035043139,0.00418146821052008,0.00376433274975217
"M2_BF_DARK_124_K176611_P2",0.00119492860623147,0.000516375702359577,0.00278038912151758,0.00307810748440582,0.00233809606812704
"M2_BF_DARK_124_K176611_P3",0.00211418145870578,0.00100256935967567,0.00383340327950925,0.00413440479253403,0.00327846214414753
"M2_BF_DARK_124_K176611_P4",0.00227360767153074,0.00146652543797768,0.00310038731546261,0.00325382131147225,0.00277737901366
"M2_BF_DARK_124_K176612_P1",0.00297896621210951,0.00242550219334078,0.00410278000301906,0.00415752675253101,0.00374255630252066
"M2_BF_DARK_124_K176612_P2",0.000984127295485063,0.000484890477964797,0.00195217408249237,0.00218856496246881,0.00167790637900833
"M2_BF_DARK_124_K176612_P3",0.00100757482148972,0.000523973294001704,0.00211724609005572,0.00231672984646791,0.00180144355466203
"M2_BF_DARK_124_K176612_P4",0.0020175626731956,0.00125083152351677,0.00261567397109305,0.00270923020658784,0.00233843333531381
"M2_BF_DARK_124_K176613_P1",0.00223148041902917,0.00154484901910511,0.00316025732857952,0.00314339365056185,0.0027976994612962
"M2_BF_DARK_124_K176613_P2",0.00261118760269953,0.00126527586015347,0.00470404694994318,0.0050375086955732,0.00402244859901763
"M2_BF_DARK_124_K176613_P3",0.00156639975695324,0.000678470388068666,0.00312577617058334,0.00340425212602115,0.00264558980985169
"M2_BF_DARK_124_K176613_P4",0.00150105480895116,0.00066005311544808,0.0017679618772838,0.00176149512936386,0.00152800622305981
"M2_BF_DARK_126_K176752_P1",0.00352002602829257,0.00296044178800003,0.00470326150237848,0.00482215433810334,0.00433982406544165
"M2_BF_DARK_126_K176752_P2",0.00131277052829935,0.000782319542710871,0.00241768838458488,0.00290476200979068,0.00216486317216543
